   2083333.3333333333        239662416994579.06     
   6250000.0000000000        501748296.90128189     
   10416666.666666666        297996333.71308517     
   14583333.333333334        216340903.46964583     
   18750000.000000000        154192212.38811427     
   22916666.666666668        139270135.68836886     
   27083333.333333332        105942599.41632722     
   31249999.999999996        89345550.672136560     
   35416666.666666664        74210141.289553672     
   39583333.333333328        63962082.738449872     
   43750000.000000000        61772161.198373534     
   47916666.666666664        49811014.232262649     
   52083333.333333328        43481888.066119857     
   56250000.000000000        39258138.538139075     
   60416666.666666672        30271361.660329260     
   64583333.333333328        33284657.255173843     
   68749999.999999985        26590154.326690122     
   72916666.666666657        25878462.545605894     
   77083333.333333328        23988309.448720038     
   81250000.000000000        19889535.589573320     
   85416666.666666672        19806208.122450639     
   89583333.333333328        16520350.847020039     
   93750000.000000000        13726159.004348654     
   97916666.666666657        18464473.656566512     
   102083333.33333333        15930620.382676478     
   106250000.00000000        13648056.934534147     
   110416666.66666667        12704600.563181313     
   114583333.33333333        14922773.451000320     
   118750000.00000000        10723685.907432061     
   122916666.66666666        7817251.4805404982     
   127083333.33333333        8707428.7673120610     
   131249999.99999999        9774402.8503936063     
   135416666.66666666        7284917.6936809197     
   139583333.33333331        5221109.6046667108     
   143750000.00000000        3708961.4509768286     
   147916666.66666666        6253330.7260602759     
   152083333.33333331        6367594.1939615142     
   156250000.00000000        4219411.5701762112     
   160416666.66666666        5468348.3331355210     
   164583333.33333334        5381924.8819740592     
   168750000.00000000        3951079.8434523623     
   172916666.66666666        3263274.4085422228     
   177083333.33333334        2882036.3121340894     
   181250000.00000000        3341567.5257985932     
   185416666.66666669        3430101.7182163247     
   189583333.33333334        2879098.3982624956     
   193749999.99999997        3196200.2402124512     
   197916666.66666666        2591087.4436279805     
   202083333.33333331        2121461.9963881462     
   206250000.00000000        1094921.5997344879     
   210416666.66666666        1284614.6788930984     
   214583333.33333331        1469229.3741677862     
   218750000.00000000        2578298.0659715845     
   222916666.66666666        1569346.0199704198     
   227083333.33333334        737667.02890593419     
   231250000.00000000        1052570.4440280537     
   235416666.66666666        1291496.6058966273     
   239583333.33333334        1164012.1901793422     
   243750000.00000000        0.0000000000000000     
   247916666.66666666        1088634.4354746277     
   252083333.33333331        1057667.5791112944     
   256249999.99999997        1690003.5108723959     
   260416666.66666666        1271877.5543892807     
   264583333.33333331        377176.05325543520     
   268750000.00000000        762161.27775006287     
   272916666.66666669        332845.42531012819     
   277083333.33333331        696291.88176136813     
   281250000.00000000        518037.82838940475     
   285416666.66666669        378267.67904226237     
   289583333.33333331        0.0000000000000000     
   293750000.00000000        155941.82574146939     
   297916666.66666669        352249.33690595388     
   302083333.33333331        0.0000000000000000     
   306250000.00000000        426010.58542652399     
   310416666.66666669        480359.18955058063     
   314583333.33333337        171065.69352987778     
   318750000.00000000        144811.27197937050     
   322916666.66666669        0.0000000000000000     
   327083333.33333331        430401.07381404488     
   331249999.99999994        0.0000000000000000     
   335416666.66666663        0.0000000000000000     
   339583333.33333331        284724.67329774081     
   343750000.00000000        232897.02913685355     
   347916666.66666663        0.0000000000000000     
   352083333.33333331        343578.57683070737     
   356250000.00000000        344974.22545277118     
   360416666.66666663        128195.25864285622     
   364583333.33333331        328091.49095101608     
   368750000.00000000        520269.81937026128     
   372916666.66666663        165868.08087121905     
   377083333.33333331        0.0000000000000000     
   381250000.00000000        187656.33507057291     
   385416666.66666669        0.0000000000000000     
   389583333.33333331        169228.25900565347     
   393750000.00000000        0.0000000000000000     
   397916666.66666669        0.0000000000000000     
   402083333.33333331        0.0000000000000000     
   406250000.00000000        146609.60015847374     
   410416666.66666669        0.0000000000000000     
   414583333.33333331        0.0000000000000000     
   418750000.00000000        0.0000000000000000     
   422916666.66666669        232897.02913685355     
   427083333.33333337        0.0000000000000000     
   431250000.00000000        0.0000000000000000     
   435416666.66666663        0.0000000000000000     
   439583333.33333331        231107.43794205040     
   443749999.99999994        227569.40378334155     
   447916666.66666663        0.0000000000000000     
   452083333.33333331        0.0000000000000000     
   456249999.99999994        0.0000000000000000     
   460416666.66666663        0.0000000000000000     
   464583333.33333331        0.0000000000000000     
   468750000.00000000        186501.87818637007     
   472916666.66666663        0.0000000000000000     
   477083333.33333331        0.0000000000000000     
   481250000.00000000        0.0000000000000000     
   485416666.66666663        0.0000000000000000     
   489583333.33333331        0.0000000000000000     
   493750000.00000000        0.0000000000000000     
   497916666.66666669        0.0000000000000000     
   502083333.33333331        0.0000000000000000     
   506250000.00000000        0.0000000000000000     
   510416666.66666669        0.0000000000000000     
   514583333.33333331        0.0000000000000000     
   518750000.00000000        0.0000000000000000     
   522916666.66666669        0.0000000000000000     
   527083333.33333331        0.0000000000000000     
   531250000.00000000        0.0000000000000000     
   535416666.66666669        0.0000000000000000     
   539583333.33333337        0.0000000000000000     
   543750000.00000000        0.0000000000000000     
   547916666.66666663        0.0000000000000000     
   552083333.33333325        0.0000000000000000     
   556250000.00000000        0.0000000000000000     
   560416666.66666663        0.0000000000000000     
   564583333.33333337        0.0000000000000000     
   568750000.00000000        0.0000000000000000     
   572916666.66666675        0.0000000000000000     
   577083333.33333325        0.0000000000000000     
   581250000.00000000        0.0000000000000000     
   585416666.66666663        0.0000000000000000     
   589583333.33333337        0.0000000000000000     
   593750000.00000000        0.0000000000000000     
   597916666.66666663        0.0000000000000000     
