   -0.547965E-14     0.293429E-05    -0.353603E-06    -0.128248E+04    -0.109521E+02     0.655403E+09     0.116437E+01     0.105207E+07     0.102639E-01
   -0.547939E-14     0.293414E-05    -0.353605E-06    -0.128248E+04    -0.109546E+02     0.655403E+09     0.116344E+01     0.106279E+07     0.102590E-01
   -0.547914E-14     0.293398E-05    -0.353606E-06    -0.128248E+04    -0.109570E+02     0.655403E+09     0.116250E+01     0.107344E+07     0.102540E-01
   -0.547888E-14     0.293383E-05    -0.353607E-06    -0.128248E+04    -0.109594E+02     0.655403E+09     0.116156E+01     0.108404E+07     0.102489E-01
   -0.547863E-14     0.293368E-05    -0.353608E-06    -0.128248E+04    -0.109619E+02     0.655403E+09     0.116061E+01     0.109458E+07     0.102438E-01
   -0.547837E-14     0.293353E-05    -0.353610E-06    -0.128248E+04    -0.109643E+02     0.655403E+09     0.115966E+01     0.110506E+07     0.102386E-01
   -0.547812E-14     0.293337E-05    -0.353611E-06    -0.128248E+04    -0.109667E+02     0.655403E+09     0.115870E+01     0.111548E+07     0.102334E-01
   -0.547786E-14     0.293322E-05    -0.353612E-06    -0.128248E+04    -0.109691E+02     0.655403E+09     0.115773E+01     0.112584E+07     0.102281E-01
   -0.547761E-14     0.293307E-05    -0.353614E-06    -0.128248E+04    -0.109714E+02     0.655403E+09     0.115675E+01     0.113613E+07     0.102228E-01
   -0.547736E-14     0.293291E-05    -0.353615E-06    -0.128248E+04    -0.109738E+02     0.655403E+09     0.115577E+01     0.114637E+07     0.102173E-01
   -0.547710E-14     0.293276E-05    -0.353616E-06    -0.128248E+04    -0.109762E+02     0.655403E+09     0.115478E+01     0.115655E+07     0.102119E-01
   -0.547685E-14     0.293261E-05    -0.353618E-06    -0.128248E+04    -0.109785E+02     0.655403E+09     0.115379E+01     0.116668E+07     0.102063E-01
   -0.547659E-14     0.293246E-05    -0.353619E-06    -0.128248E+04    -0.109809E+02     0.655403E+09     0.115279E+01     0.117674E+07     0.102007E-01
   -0.547634E-14     0.293230E-05    -0.353620E-06    -0.128248E+04    -0.109832E+02     0.655403E+09     0.115179E+01     0.118674E+07     0.101951E-01
   -0.547608E-14     0.293215E-05    -0.353622E-06    -0.128248E+04    -0.109856E+02     0.655403E+09     0.115077E+01     0.119668E+07     0.101893E-01
   -0.547583E-14     0.293200E-05    -0.353623E-06    -0.128248E+04    -0.109879E+02     0.655403E+09     0.114975E+01     0.120656E+07     0.101836E-01
   -0.547557E-14     0.293185E-05    -0.353624E-06    -0.128248E+04    -0.109902E+02     0.655403E+09     0.114873E+01     0.121639E+07     0.101777E-01
   -0.547532E-14     0.293169E-05    -0.353625E-06    -0.128248E+04    -0.109925E+02     0.655403E+09     0.114770E+01     0.122615E+07     0.101718E-01
   -0.547507E-14     0.293154E-05    -0.353627E-06    -0.128248E+04    -0.109948E+02     0.655403E+09     0.114666E+01     0.123586E+07     0.101658E-01
   -0.547481E-14     0.293139E-05    -0.353628E-06    -0.128248E+04    -0.109971E+02     0.655403E+09     0.114562E+01     0.124551E+07     0.101598E-01
   -0.547456E-14     0.293124E-05    -0.353629E-06    -0.128248E+04    -0.109994E+02     0.655403E+09     0.114457E+01     0.125509E+07     0.101537E-01
   -0.547430E-14     0.293108E-05    -0.353631E-06    -0.128248E+04    -0.110016E+02     0.655403E+09     0.114351E+01     0.126462E+07     0.101476E-01
   -0.547405E-14     0.293093E-05    -0.353632E-06    -0.128248E+04    -0.110039E+02     0.655403E+09     0.114245E+01     0.127409E+07     0.101414E-01
   -0.547379E-14     0.293078E-05    -0.353633E-06    -0.128248E+04    -0.110062E+02     0.655403E+09     0.114138E+01     0.128350E+07     0.101351E-01
   -0.547354E-14     0.293062E-05    -0.353635E-06    -0.128248E+04    -0.110084E+02     0.655403E+09     0.114030E+01     0.129286E+07     0.101288E-01
   -0.547328E-14     0.293047E-05    -0.353636E-06    -0.128248E+04    -0.110106E+02     0.655403E+09     0.113922E+01     0.130215E+07     0.101224E-01
   -0.547303E-14     0.293032E-05    -0.353637E-06    -0.128248E+04    -0.110129E+02     0.655403E+09     0.113813E+01     0.131139E+07     0.101159E-01
   -0.547278E-14     0.293017E-05    -0.353639E-06    -0.128248E+04    -0.110151E+02     0.655403E+09     0.113704E+01     0.132057E+07     0.101094E-01
   -0.547252E-14     0.293001E-05    -0.353640E-06    -0.128248E+04    -0.110173E+02     0.655403E+09     0.113594E+01     0.132968E+07     0.101028E-01
   -0.547227E-14     0.292986E-05    -0.353641E-06    -0.128248E+04    -0.110195E+02     0.655403E+09     0.113483E+01     0.133875E+07     0.100962E-01
   -0.547201E-14     0.292971E-05    -0.353643E-06    -0.128248E+04    -0.110217E+02     0.655403E+09     0.113372E+01     0.134775E+07     0.100895E-01
   -0.547176E-14     0.292956E-05    -0.353644E-06    -0.128248E+04    -0.110239E+02     0.655403E+09     0.113260E+01     0.135669E+07     0.100827E-01
   -0.547150E-14     0.292940E-05    -0.353645E-06    -0.128248E+04    -0.110260E+02     0.655403E+09     0.113148E+01     0.136558E+07     0.100759E-01
   -0.547125E-14     0.292925E-05    -0.353646E-06    -0.128248E+04    -0.110282E+02     0.655403E+09     0.113035E+01     0.137441E+07     0.100690E-01
   -0.547099E-14     0.292910E-05    -0.353648E-06    -0.128248E+04    -0.110303E+02     0.655403E+09     0.112921E+01     0.138318E+07     0.100620E-01
   -0.547074E-14     0.292895E-05    -0.353649E-06    -0.128248E+04    -0.110325E+02     0.655403E+09     0.112807E+01     0.139189E+07     0.100550E-01
   -0.547049E-14     0.292879E-05    -0.353650E-06    -0.128248E+04    -0.110346E+02     0.655403E+09     0.112692E+01     0.140055E+07     0.100479E-01
   -0.547023E-14     0.292864E-05    -0.353652E-06    -0.128248E+04    -0.110368E+02     0.655403E+09     0.112576E+01     0.140915E+07     0.100408E-01
   -0.546998E-14     0.292849E-05    -0.353653E-06    -0.128248E+04    -0.110389E+02     0.655403E+09     0.112460E+01     0.141769E+07     0.100336E-01
   -0.546972E-14     0.292834E-05    -0.353654E-06    -0.128248E+04    -0.110410E+02     0.655403E+09     0.112343E+01     0.142617E+07     0.100264E-01
   -0.546947E-14     0.292818E-05    -0.353656E-06    -0.128248E+04    -0.110431E+02     0.655403E+09     0.112226E+01     0.143460E+07     0.100190E-01
   -0.546921E-14     0.292803E-05    -0.353657E-06    -0.128248E+04    -0.110452E+02     0.655403E+09     0.112108E+01     0.144297E+07     0.100117E-01
   -0.546896E-14     0.292788E-05    -0.353658E-06    -0.128248E+04    -0.110473E+02     0.655403E+09     0.111989E+01     0.145128E+07     0.100042E-01
   -0.546871E-14     0.292772E-05    -0.353660E-06    -0.128248E+04    -0.110493E+02     0.655403E+09     0.111870E+01     0.145953E+07     0.999672E-02
   -0.546845E-14     0.292757E-05    -0.353661E-06    -0.128248E+04    -0.110514E+02     0.655403E+09     0.111750E+01     0.146773E+07     0.998916E-02
   -0.546820E-14     0.292742E-05    -0.353662E-06    -0.128248E+04    -0.110534E+02     0.655403E+09     0.111630E+01     0.147587E+07     0.998153E-02
   -0.546794E-14     0.292727E-05    -0.353664E-06    -0.128248E+04    -0.110555E+02     0.655403E+09     0.111509E+01     0.148396E+07     0.997385E-02
   -0.546769E-14     0.292711E-05    -0.353665E-06    -0.128248E+04    -0.110575E+02     0.655403E+09     0.111387E+01     0.149199E+07     0.996610E-02
   -0.546743E-14     0.292696E-05    -0.353666E-06    -0.128248E+04    -0.110595E+02     0.655403E+09     0.111265E+01     0.149996E+07     0.995829E-02
   -0.546718E-14     0.292681E-05    -0.353667E-06    -0.128248E+04    -0.110616E+02     0.655403E+09     0.111142E+01     0.150787E+07     0.995042E-02
   -0.546692E-14     0.292666E-05    -0.353669E-06    -0.128248E+04    -0.110636E+02     0.655403E+09     0.111019E+01     0.151573E+07     0.994249E-02
   -0.546667E-14     0.292650E-05    -0.353670E-06    -0.128248E+04    -0.110656E+02     0.655403E+09     0.110895E+01     0.152354E+07     0.993449E-02
