   50000.000000000007        9985857469283956.0     
   150000.00000000003        11769351968.347189     
   250000.00000000000        7272826335.4615269     
   350000.00000000006        5148865070.9326239     
   450000.00000000006        4173501195.4553699     
   550000.00000000000        3466065317.8374996     
   650000.00000000000        3112510554.0401006     
   750000.00000000000        2800903867.2476525     
   850000.00000000012        2393549153.8769994     
   950000.00000000012        2162240767.2634158     
   1050000.0000000000        1883460265.2643719     
   1150000.0000000000        1892524450.3449476     
   1250000.0000000000        1876406792.6739383     
   1350000.0000000002        1650197623.6355665     
   1450000.0000000000        1704808903.0773191     
   1550000.0000000002        1508022934.3555565     
   1650000.0000000000        1464380526.6487973     
   1750000.0000000002        1424017450.7775469     
   1850000.0000000000        1370384191.8823187     
   1950000.0000000002        1069606491.9158186     
   2050000.0000000002        1081508110.6815302     
   2150000.0000000000        1277034739.0899463     
   2250000.0000000000        972010917.19506872     
   2350000.0000000005        1018943593.9714164     
   2450000.0000000005        1060112918.1880704     
   2550000.0000000000        1145195631.5006678     
   2650000.0000000000        1093972089.0258837     
   2750000.0000000005        953412066.71134698     
   2850000.0000000005        908600194.78288555     
   2950000.0000000000        936951778.84719789     
   3050000.0000000005        818214410.47087824     
   3150000.0000000005        739531383.13809228     
   3250000.0000000000        705445621.27263641     
   3350000.0000000000        826069861.03674328     
   3450000.0000000005        814623554.54390013     
   3550000.0000000005        772739884.64142156     
   3650000.0000000000        672723053.38488448     
   3750000.0000000005        733786246.73596919     
   3850000.0000000005        922376370.00832355     
   3950000.0000000005        661677860.80407012     
   4050000.0000000000        729619254.13779366     
   4150000.0000000000        575931975.91512239     
   4250000.0000000000        651104735.93058836     
   4350000.0000000009        603673980.45152295     
   4450000.0000000009        542124963.54521239     
   4550000.0000000009        606902691.22292769     
   4650000.0000000000        649089096.29988694     
   4750000.0000000000        626652668.07402492     
   4850000.0000000000        563926566.92663479     
   4950000.0000000000        553835003.79532623     
   5050000.0000000009        510589744.18226355     
   5150000.0000000009        559255848.84194100     
   5250000.0000000009        519214933.67326951     
   5350000.0000000000        473383243.71135533     
   5450000.0000000000        603990201.57841432     
   5550000.0000000000        529338037.74805158     
   5650000.0000000000        500131806.80269498     
   5750000.0000000009        532777575.78123522     
   5850000.0000000009        537684255.87536371     
   5950000.0000000009        455682678.63671404     
   6050000.0000000009        490240450.60375005     
   6150000.0000000000        551374182.75256288     
   6250000.0000000000        538873269.57605624     
   6350000.0000000000        545125265.06648374     
   6450000.0000000009        432188298.58107704     
   6550000.0000000009        450623882.94350529     
   6650000.0000000009        491658700.00744772     
   6750000.0000000009        373824398.36172432     
   6850000.0000000009        458560472.08605981     
   6950000.0000000000        473980381.13630462     
   7050000.0000000000        355738458.18193871     
   7150000.0000000009        421949960.50426424     
   7250000.0000000009        474147392.47652930     
   7350000.0000000009        342561931.19226056     
   7450000.0000000009        407649140.51706910     
   7550000.0000000009        419107268.48343843     
   7650000.0000000000        331749651.84363264     
   7750000.0000000000        414858476.49138600     
   7850000.0000000009        487212913.15855670     
   7950000.0000000009        463979181.27221137     
