   2083333.3333333333        1278065297.0650034        5211383506.2524347     
   6250000.0000000000        498862791.84019905        6101680440.6204700     
   10416666.666666666        305780318.39955270        6233345331.6960421     
   14583333.333333334        216046900.97299862        6165752625.0876074     
   18750000.000000000        164101838.62348527        6021368943.1267757     
   22916666.666666668        130320327.72330752        5844451143.9899015     
   27083333.333333332        106688815.06746167        5654586917.2817163     
   31249999.999999996        89305061.256106868        5461422973.1972265     
   35416666.666666664        76036586.671477050        5269991399.0537834     
   39583333.333333328        65618476.019416638        5082975675.3973446     
   43750000.000000000        57252840.815591589        4901788458.6262999     
   47916666.666666664        50411651.029894255        4727123384.0934105     
   52083333.333333328        44731752.062947780        4559256871.0728531     
   56250000.000000000        39955353.779583074        4398219073.5008440     
   60416666.666666672        35894555.135114774        4243895293.8747654     
   64583333.333333328        32409280.086501088        4096086733.7849116     
   68749999.999999985        29393065.788073391        3954548213.7812705     
   72916666.666666657        26763620.888699532        3819011327.8188086     
   77083333.333333328        24456391.479684293        3689199331.5690050     
   81250000.000000000        22420069.451413266        3564836112.4254894     
   85416666.666666672        20613395.114107106        3445651757.8780966     
   89583333.333333328        19002839.489664197        3331385909.7751226     
   93750000.000000000        17560897.051105369        3221789721.6604667     
   97916666.666666657        16264808.171675382        3116626631.3943863     
   102083333.33333333        15095592.274734668        3015672701.8348885     
   106250000.00000000        14037306.397835813        2918716527.8230047     
   110416666.66666667        13076470.481019862        2825558894.2612324     
   114583333.33333333        12201617.190812053        2736012245.0619473     
   118750000.00000000        11402936.384112695        2649900118.4176264     
   122916666.66666666        10671991.686877724        2567056535.2740006     
   127083333.33333333        10001492.756182751        2487325370.2037168     
   131249999.99999999        9385110.9034916162        2410559718.1247187     
   135416666.66666666        8817328.9417779744        2336621309.4004169     
   139583333.33333331        8293317.9610962979        2265379934.7790217     
   143750000.00000000        7808835.6619412377        2196712906.6622858     
   147916666.66666666        7360141.9457358336        2130504540.8095911     
   152083333.33333331        6943928.5286167488        2066645683.5212429     
   156250000.00000000        6557259.2212657034        2005033054.8975983     
   160416666.66666666        6197515.9896991421        1945567486.6014445     
   164583333.33333334        5862349.0890360083        1888150832.0181537     
   168750000.00000000        5549600.3907662900        1832671584.0317614     
   172916666.66666666        5257280.5864916081        1779004973.4159617     
   177083333.33333334        4983479.9726524670        1726988934.3408036     
   181250000.00000000        4726570.2632569037        1676498932.7977769     
   185416666.66666669        4484967.4858577950        1627373405.7138233     
   189583333.33333334        4257696.3558416469        1579624953.7097020     
   193749999.99999997        4043497.3697364824        1533126603.7818022     
   197916666.66666666        3841426.0702674906        1487832324.4896040     
   202083333.33333331        3650789.5243210043        1443764749.4836688     
   206250000.00000000        3470664.1713151140        1400830825.9993174     
   210416666.66666666        3300296.2820199295        1358977310.8121245     
   214583333.33333331        3139503.5680254209        1318366341.3284464     
   218750000.00000000        2987324.7166585759        1278820623.0696027     
   222916666.66666666        2843077.9163891478        1240253436.0820382     
   227083333.33333334        2706153.9026347622        1202588061.7757833     
   231250000.00000000        2576709.9906142168        1166074821.0584610     
   235416666.66666666        2454309.0051444741        1130695285.1798735     
   239583333.33333334        2338047.4262603186        1096198119.9971144     
   243750000.00000000        2227650.6183052915        1062602503.8650223     
   247916666.66666666        2122352.9409332951        1029680441.8767648     
   252083333.33333331        2022182.9977713043        997570778.72843635     
   256249999.99999997        1927414.0748179667        966535992.32992339     
   260416666.66666666        1837767.7957871868        936566334.96574044     
   264583333.33333331        1752498.4378808909        907400998.81902814     
   268750000.00000000        1671066.8317869788        878863486.35415423     
   272916666.66666669        1593508.5566581294        851066678.30052769     
   277083333.33333331        1519359.3858595439        823853602.33088136     
   281250000.00000000        1448570.0482809627        797280533.03706741     
   285416666.66666669        1381177.7022701665        771450412.73745275     
   289583333.33333331        1317245.1671533985        746481937.74259949     
   293750000.00000000        1256566.4613412507        722341332.21168149     
   297916666.66666669        1198752.7691853838        698881508.46610975     
   302083333.33333331        1143457.5254106128        675967674.09289932     
   306250000.00000000        1090757.8594243266        653707659.77522802     
   310416666.66666669        1040279.4426368845        631937565.09244871     
   314583333.33333337        991697.76309140224        610511948.87381220     
   318750000.00000000        945179.99386019586        589581487.49159133     
   322916666.66666669        900823.89203579561        569258443.71972144     
   327083333.33333331        858707.38245975191        549645574.42083323     
   331249999.99999994        818602.34543530853        530649788.11054081     
   335416666.66666663        780339.55841693445        512209212.65050215     
   339583333.33333331        743769.55871937494        494269587.95093584     
   343750000.00000000        708795.41873543663        476807119.42841601     
   347916666.66666663        675413.21605288901        459858174.16344160     
   352083333.33333331        643439.79077543644        443335495.13388097     
   356250000.00000000        612615.84087479673        427092767.99452692     
   360416666.66666663        582931.84333101171        411151394.28304529     
   364583333.33333331        554492.56203731184        395614005.26647955     
   368750000.00000000        527305.59463410929        380516531.62180406     
   372916666.66666663        501385.96379762428        365900570.48288679     
   377083333.33333331        476691.20724598994        351765788.94266891     
   381250000.00000000        453200.03094930359        338126262.49857485     
   385416666.66666669        430772.98645732226        324906255.32766336     
   389583333.33333331        409233.53012518102        311997202.23078728     
   393750000.00000000        388579.07158368832        299418819.24895591     
   397916666.66666669        368821.94205891067        287202357.40007842     
   402083333.33333331        349852.40361786820        275283419.06497544     
   406250000.00000000        331617.50451534078        263639173.01197559     
   410416666.66666669        314117.44130972825        252287747.74275380     
   414583333.33333331        297374.45446427475        241265162.77712512     
   418750000.00000000        281392.67157528701        230593320.03790653     
