   50000.000000000007        32250.785324966400     
   150000.00000000003        56700.716531006154     
   250000.00000000000        73663.709745524800     
   350000.00000000006        87147.943307346679     
   450000.00000000006        98330.052839059674     
   550000.00000000000        107778.77799930602     
   650000.00000000000        115836.95427732322     
   750000.00000000000        122737.23446005068     
   850000.00000000012        128648.28745769286     
   950000.00000000012        133695.51825952428     
   1050000.0000000000        137970.34965990615     
   1150000.0000000000        141524.83831625903     
   1250000.0000000000        144393.27413332844     
   1350000.0000000002        146623.17179175396     
   1450000.0000000000        148322.59430714042     
   1550000.0000000002        149486.35492850048     
   1650000.0000000000        150238.99906925127     
   1750000.0000000002        150566.65004615978     
   1850000.0000000000        150603.97160054636     
   1950000.0000000002        150383.66054603152     
   2050000.0000000002        149932.88071744668     
   2150000.0000000000        149272.23341895637     
   2250000.0000000000        148380.31832067319     
   2350000.0000000005        147369.33764735798     
   2450000.0000000005        146265.90244468671     
   2550000.0000000000        145128.97924049365     
   2650000.0000000000        143899.33290472603     
   2750000.0000000005        142592.38928517068     
   2850000.0000000005        141222.85959459809     
   2950000.0000000000        139805.64488013982     
   3050000.0000000005        138357.41892575045     
   3150000.0000000005        136918.68149082782     
   3250000.0000000000        135445.42760250554     
   3350000.0000000000        133949.24333737115     
   3450000.0000000005        132443.44436202219     
   3550000.0000000005        130961.29106047512     
   3650000.0000000000        129469.02000150103     
   3750000.0000000005        127980.69274020309     
   3850000.0000000005        126530.97306804449     
   3950000.0000000005        125094.91852035053     
   4050000.0000000000        123699.14021377353     
   4150000.0000000000        122317.23140477404     
   4250000.0000000000        120970.88735033920     
   4350000.0000000009        119633.46649032919     
   4450000.0000000009        118312.64621242339     
   4550000.0000000009        117028.28732855781     
   4650000.0000000000        115758.72770965235     
   4750000.0000000000        114522.27010912761     
   4850000.0000000000        113299.39106227872     
   4950000.0000000000        112107.93953605232     
   5050000.0000000009        110930.34386499062     
   5150000.0000000009        109783.79460320761     
   5250000.0000000009        108661.32388375474     
   5350000.0000000000        107547.10474882637     
   5450000.0000000000        106455.96068312271     
   5550000.0000000000        105373.49126166446     
   5650000.0000000000        104313.51256504602     
   5750000.0000000009        103263.26307165592     
   5850000.0000000009        102236.37622036229     
   5950000.0000000009        101227.90660113946     
   6050000.0000000009        100226.68064724562     
   6150000.0000000000        99243.879950195012     
   6250000.0000000000        98269.327245952882     
   6350000.0000000000        97315.644768610087     
   6450000.0000000009        96378.783362882648     
   6550000.0000000009        95448.839036534715     
   6650000.0000000009        94536.785701013854     
   6750000.0000000009        93640.150716480712     
   6850000.0000000009        92750.514045157091     
   6950000.0000000000        91878.057778870643     
   7050000.0000000000        91019.296296463566     
   7150000.0000000009        90166.241954903642     
   7250000.0000000009        89328.440372965269     
   7350000.0000000009        88503.228945691852     
   7450000.0000000009        87684.021356615689     
   7550000.0000000009        86879.171742985229     
   7650000.0000000000        86086.719559829027     
   7750000.0000000000        85300.181447116178     
   7850000.0000000009        84528.004921010768     
   7950000.0000000009        83768.203023760085     
   8050000.0000000009        83018.966976264841     
   8150000.0000000009        82274.833945943436     
   8250000.0000000019        81542.861403717659     
   8350000.0000000009        80821.090675290616     
   8450000.0000000019        80104.705764076236     
   8550000.0000000000        79400.600692793931     
   8650000.0000000019        78707.189315152049     
   8750000.0000000000        78023.063737662014     
   8850000.0000000000        77343.841093577517     
   8950000.0000000019        76675.602157418805     
   9050000.0000000000        76017.167546116252     
   9150000.0000000019        75367.013096008086     
   9250000.0000000000        74721.125521383670     
   9350000.0000000019        74085.248829472082     
   9450000.0000000000        73458.190426452304     
   9550000.0000000000        72838.635611295467     
   9650000.0000000019        72223.117773875623     
   9750000.0000000000        71616.675658073960     
   9850000.0000000019        71018.262542851022     
   9950000.0000000000        70427.000590511336     
   10050000.000000002        69839.232535475719     
   10150000.000000000        69260.334492342095     
   10250000.000000002        68689.564578342994     
   10350000.000000002        68126.029160923194     
   10450000.000000000        67566.703691813658     
   10550000.000000002        67015.831046366133     
   10650000.000000000        66472.427803109240     
   10750000.000000002        65935.664810233662     
   10850000.000000000        65404.659274061400     
   10950000.000000002        64876.769865573267     
   11050000.000000002        64355.886807465082     
   11150000.000000000        63841.050762197745     
   11250000.000000002        63331.698230163202     
   11350000.000000000        62825.562813068027     
   11450000.000000002        62326.919391408621     
   11550000.000000000        61835.094016763091     
   11650000.000000002        61349.803823673632     
   11750000.000000002        60870.116238943243     
   11850000.000000000        60393.346931189248     
   11950000.000000002        59922.683526818088     
   12050000.000000000        59457.755902560501     
   12150000.000000002        58997.970355446167     
   12250000.000000000        58542.686496521783     
   12350000.000000002        58090.042694344440     
   12450000.000000002        57643.744431729152     
   12550000.000000002        57203.292343005909     
   12650000.000000002        56768.492172799306     
   12750000.000000000        56338.886961150827     
   12850000.000000002        55913.903689924467     
   12950000.000000000        55491.440193296330     
   13050000.000000002        55073.830992822092     
   13150000.000000000        54660.705439747682     
   13250000.000000002        54251.606490102538     
   13350000.000000002        53846.112643781897     
   13450000.000000000        53442.912624451077     
   13550000.000000002        53045.177135113197     
   13650000.000000000        52652.500206071694     
   13750000.000000002        52264.605973552927     
   13850000.000000000        51881.199088778361     
   13950000.000000002        51501.768764286790     
   14050000.000000002        51124.359103702081     
   14150000.000000000        50751.071077193868     
   14250000.000000002        50381.846571932692     
   14350000.000000000        50015.980068195364     
   14450000.000000002        49653.851337568289     
   14550000.000000000        49295.464805901582     
   14650000.000000002        48939.622866128528     
   14750000.000000002        48588.324525978576     
   14850000.000000002        48241.521835665721     
   14950000.000000002        47898.889510942907     
   15050000.000000000        47560.155735322536     
   15150000.000000002        47224.501126549119     
   15250000.000000000        46891.486349191422     
   15350000.000000002        46559.741301339542     
   15450000.000000002        46231.386120009171     
   15550000.000000002        45906.981419629352     
   15650000.000000002        45586.195337100748     
   15750000.000000000        45268.939179626992     
   15850000.000000002        44954.838528631786     
   15950000.000000000        44642.791069075633     
   16050000.000000002        44334.767721508084     
   16150000.000000002        44030.255279103454     
   16250000.000000002        43728.605378423439     
   16350000.000000002        43429.546165608728     
   16450000.000000000        43132.951873091981     
   16550000.000000002        42838.929449263167     
   16650000.000000002        42547.111445321563     
   16750000.000000004        42258.650371549877     
   16850000.000000000        41973.579393970620     
   16950000.000000000        41691.983091701251     
   17050000.000000004        41413.603453715186     
   17150000.000000004        41138.100413198481     
   17250000.000000000        40864.953890746590     
   17350000.000000000        40593.682183615718     
   17450000.000000000        40323.372493621340     
   17550000.000000004        40055.771755527909     
   17650000.000000004        39791.133721409977     
   17750000.000000000        39529.530964739686     
   17850000.000000000        39270.764905298136     
   17950000.000000000        39014.498382840713     
   18050000.000000004        38760.705880802525     
   18150000.000000004        38508.539292503505     
   18250000.000000000        38259.354908388683     
   18350000.000000000        38012.558697208755     
   18450000.000000004        37767.882834575881     
   18550000.000000004        37525.093481957410     
   18650000.000000000        37284.374327448444     
   18750000.000000000        37046.022627437778     
   18850000.000000000        36809.773034695332     
   18950000.000000004        36575.045686958263     
   19050000.000000004        36342.965556271367     
   19150000.000000000        36113.475941251221     
   19250000.000000000        35886.494599136611     
   19350000.000000004        35661.943084163162     
   19450000.000000004        35439.382912856505     
   19550000.000000000        35218.297192370614     
   19650000.000000000        34998.528276330311     
   19750000.000000000        34779.713031561849     
   19850000.000000004        34563.321970050216     
   19950000.000000004        34349.496004690387     
   20050000.000000000        34137.794226490412     
   20150000.000000000        33928.275186907886     
   20250000.000000000        33720.845047935203     
   20350000.000000004        33515.527959776140     
   20450000.000000004        33312.076869463934     
   20550000.000000000        33110.402438461264     
   20650000.000000000        32909.567778456898     
   20750000.000000004        32710.348463637383     
   20850000.000000004        32512.549438804221     
   20950000.000000000        32316.614165245941     
   21050000.000000000        32122.645390706661     
   21150000.000000000        31930.667494122703     
   21250000.000000004        31740.492484190829     
   21350000.000000004        31551.965964559033     
   21450000.000000000        31364.999981335801     
   21550000.000000000        31179.180431726596     
   21650000.000000004        30995.348777459487     
   21750000.000000004        30813.370098078321     
   21850000.000000004        30632.910604970846     
   21950000.000000000        30453.650446849217     
   22050000.000000000        30275.496607558511     
   22150000.000000004        30098.890509901401     
   22250000.000000004        29923.863841587066     
   22350000.000000000        29750.243851875472     
