   -0.207170E-12     0.124302E-03    -0.896681E-51     0.000000E+00    -0.196692E+03    -0.220944E-41     0.100511E+09     0.807821E-45
   -0.207162E-12     0.124297E-03    -0.951534E-51     0.000000E+00    -0.196692E+03    -0.225940E-41     0.100511E+09     0.748307E-45
   -0.207154E-12     0.124292E-03    -0.100756E-50     0.000000E+00    -0.196692E+03    -0.230542E-41     0.100511E+09     0.685044E-45
   -0.207146E-12     0.124288E-03    -0.106467E-50     0.000000E+00    -0.196692E+03    -0.234726E-41     0.100511E+09     0.618213E-45
   -0.207138E-12     0.124283E-03    -0.112276E-50     0.000000E+00    -0.196692E+03    -0.238469E-41     0.100511E+09     0.548010E-45
   -0.207130E-12     0.124278E-03    -0.118170E-50     0.000000E+00    -0.196692E+03    -0.241752E-41     0.100511E+09     0.474646E-45
   -0.207122E-12     0.124273E-03    -0.124139E-50     0.000000E+00    -0.196692E+03    -0.244554E-41     0.100511E+09     0.398349E-45
   -0.207114E-12     0.124268E-03    -0.130171E-50     0.000000E+00    -0.196692E+03    -0.246857E-41     0.100511E+09     0.319360E-45
   -0.207106E-12     0.124263E-03    -0.136253E-50     0.000000E+00    -0.196692E+03    -0.248645E-41     0.100511E+09     0.237936E-45
   -0.207098E-12     0.124259E-03    -0.142372E-50     0.000000E+00    -0.196692E+03    -0.249902E-41     0.100511E+09     0.154344E-45
   -0.207090E-12     0.124254E-03    -0.148515E-50     0.000000E+00    -0.196692E+03    -0.250617E-41     0.100511E+09     0.688675E-46
   -0.207082E-12     0.124249E-03    -0.154669E-50     0.000000E+00    -0.196692E+03    -0.250778E-41     0.100511E+09     0.182023E-46
   -0.207074E-12     0.124244E-03    -0.160820E-50     0.000000E+00    -0.196692E+03    -0.250375E-41     0.100511E+09     0.106562E-45
   -0.207066E-12     0.124239E-03    -0.166954E-50     0.000000E+00    -0.196692E+03    -0.249402E-41     0.100511E+09     0.195898E-45
   -0.207057E-12     0.124234E-03    -0.173057E-50     0.000000E+00    -0.196692E+03    -0.247852E-41     0.100511E+09     0.285889E-45
   -0.207049E-12     0.124230E-03    -0.179115E-50     0.000000E+00    -0.196692E+03    -0.245724E-41     0.100511E+09     0.376207E-45
   -0.207041E-12     0.124225E-03    -0.185113E-50     0.000000E+00    -0.196692E+03    -0.243015E-41     0.100511E+09     0.466516E-45
   -0.207033E-12     0.124220E-03    -0.191038E-50     0.000000E+00    -0.196692E+03    -0.239728E-41     0.100511E+09     0.556475E-45
   -0.207025E-12     0.124215E-03    -0.196875E-50     0.000000E+00    -0.196692E+03    -0.235865E-41     0.100511E+09     0.645740E-45
   -0.207017E-12     0.124210E-03    -0.202610E-50     0.000000E+00    -0.196692E+03    -0.231432E-41     0.100511E+09     0.733965E-45
   -0.207009E-12     0.124206E-03    -0.208229E-50     0.000000E+00    -0.196692E+03    -0.226436E-41     0.100511E+09     0.820799E-45
   -0.207001E-12     0.124201E-03    -0.213719E-50     0.000000E+00    -0.196692E+03    -0.220889E-41     0.100511E+09     0.905894E-45
   -0.206993E-12     0.124196E-03    -0.219066E-50     0.000000E+00    -0.196692E+03    -0.214802E-41     0.100511E+09     0.988903E-45
   -0.206985E-12     0.124191E-03    -0.224257E-50     0.000000E+00    -0.196692E+03    -0.208190E-41     0.100511E+09     0.106948E-44
   -0.206977E-12     0.124186E-03    -0.229279E-50     0.000000E+00    -0.196692E+03    -0.201069E-41     0.100511E+09     0.114728E-44
   -0.206969E-12     0.124181E-03    -0.234121E-50     0.000000E+00    -0.196692E+03    -0.193458E-41     0.100511E+09     0.122198E-44
   -0.206961E-12     0.124177E-03    -0.238770E-50     0.000000E+00    -0.196692E+03    -0.185379E-41     0.100511E+09     0.129323E-44
   -0.206953E-12     0.124172E-03    -0.243215E-50     0.000000E+00    -0.196692E+03    -0.176854E-41     0.100511E+09     0.136072E-44
   -0.206945E-12     0.124167E-03    -0.247445E-50     0.000000E+00    -0.196692E+03    -0.167909E-41     0.100511E+09     0.142414E-44
   -0.206937E-12     0.124162E-03    -0.251451E-50     0.000000E+00    -0.196692E+03    -0.158571E-41     0.100511E+09     0.148318E-44
   -0.206929E-12     0.124157E-03    -0.255223E-50     0.000000E+00    -0.196692E+03    -0.148869E-41     0.100511E+09     0.153755E-44
   -0.206921E-12     0.124152E-03    -0.258753E-50     0.000000E+00    -0.196692E+03    -0.138833E-41     0.100511E+09     0.158697E-44
   -0.206913E-12     0.124148E-03    -0.262033E-50     0.000000E+00    -0.196692E+03    -0.128497E-41     0.100511E+09     0.163118E-44
   -0.206905E-12     0.124143E-03    -0.265056E-50     0.000000E+00    -0.196692E+03    -0.117895E-41     0.100511E+09     0.166994E-44
   -0.206897E-12     0.124138E-03    -0.267816E-50     0.000000E+00    -0.196692E+03    -0.107062E-41     0.100511E+09     0.170301E-44
   -0.206889E-12     0.124133E-03    -0.270307E-50     0.000000E+00    -0.196692E+03    -0.960355E-42     0.100511E+09     0.173018E-44
   -0.206880E-12     0.124128E-03    -0.272526E-50     0.000000E+00    -0.196692E+03    -0.848544E-42     0.100511E+09     0.175125E-44
   -0.206872E-12     0.124123E-03    -0.274468E-50     0.000000E+00    -0.196692E+03    -0.735584E-42     0.100511E+09     0.176605E-44
   -0.206864E-12     0.124119E-03    -0.276133E-50     0.000000E+00    -0.196692E+03    -0.621880E-42     0.100511E+09     0.177443E-44
   -0.206856E-12     0.124114E-03    -0.277518E-50     0.000000E+00    -0.196692E+03    -0.507850E-42     0.100511E+09     0.177625E-44
   -0.206848E-12     0.124109E-03    -0.278623E-50     0.000000E+00    -0.196692E+03    -0.393919E-42     0.100511E+09     0.177140E-44
   -0.206840E-12     0.124104E-03    -0.279449E-50     0.000000E+00    -0.196692E+03    -0.280518E-42     0.100511E+09     0.175981E-44
   -0.206832E-12     0.124099E-03    -0.279998E-50     0.000000E+00    -0.196692E+03    -0.168081E-42     0.100511E+09     0.174141E-44
   -0.206824E-12     0.124094E-03    -0.280273E-50     0.000000E+00    -0.196692E+03    -0.570484E-43     0.100511E+09     0.171615E-44
   -0.206816E-12     0.124090E-03    -0.280277E-50     0.000000E+00    -0.196692E+03     0.521405E-43     0.100511E+09     0.168404E-44
   -0.206808E-12     0.124085E-03    -0.280016E-50     0.000000E+00    -0.196692E+03     0.159045E-42     0.100511E+09     0.164508E-44
   -0.206800E-12     0.124080E-03    -0.279496E-50     0.000000E+00    -0.196692E+03     0.263228E-42     0.100511E+09     0.159932E-44
   -0.206792E-12     0.124075E-03    -0.278724E-50     0.000000E+00    -0.196692E+03     0.364253E-42     0.100511E+09     0.154681E-44
   -0.206784E-12     0.124070E-03    -0.277708E-50     0.000000E+00    -0.196692E+03     0.461690E-42     0.100511E+09     0.148766E-44
   -0.206776E-12     0.124066E-03    -0.276459E-50     0.000000E+00    -0.196692E+03     0.555117E-42     0.100511E+09     0.142199E-44
   -0.206768E-12     0.124061E-03    -0.274985E-50     0.000000E+00    -0.196692E+03     0.644120E-42     0.100511E+09     0.134993E-44
