   -0.466547E-13     0.279928E-04    -0.350081E-14    -0.196692E+03    -0.193187E-03     0.100511E+09     0.491296E-07     0.191798E-03     0.205673E-05
   -0.466428E-13     0.279857E-04    -0.141161E-13    -0.196692E+03    -0.390705E-03     0.100511E+09     0.100948E-06     0.392282E-03     0.208935E-05
   -0.466309E-13     0.279785E-04    -0.319586E-13    -0.196692E+03    -0.590080E-03     0.100511E+09     0.152945E-06     0.596550E-03     0.209571E-05
   -0.466190E-13     0.279714E-04    -0.570502E-13    -0.196692E+03    -0.788800E-03     0.100511E+09     0.202518E-06     0.799480E-03     0.207561E-05
   -0.466070E-13     0.279642E-04    -0.893211E-13    -0.196692E+03    -0.984349E-03     0.100511E+09     0.247101E-06     0.995990E-03     0.202914E-05
   -0.465951E-13     0.279571E-04    -0.128611E-12    -0.196692E+03    -0.117423E-02     0.100511E+09     0.284296E-06     0.118130E-02     0.195674E-05
   -0.465832E-13     0.279499E-04    -0.174668E-12    -0.196692E+03    -0.135602E-02     0.100511E+09     0.311995E-06     0.135115E-02     0.185918E-05
   -0.465713E-13     0.279428E-04    -0.227156E-12    -0.196692E+03    -0.152737E-02     0.100511E+09     0.328495E-06     0.150209E-02     0.173757E-05
   -0.465593E-13     0.279356E-04    -0.285653E-12    -0.196692E+03    -0.168605E-02     0.100511E+09     0.332587E-06     0.163156E-02     0.159329E-05
   -0.465474E-13     0.279284E-04    -0.349661E-12    -0.196692E+03    -0.182999E-02     0.100511E+09     0.323627E-06     0.173813E-02     0.142806E-05
   -0.465355E-13     0.279213E-04    -0.418608E-12    -0.196692E+03    -0.195727E-02     0.100511E+09     0.301579E-06     0.182152E-02     0.124383E-05
   -0.465235E-13     0.279141E-04    -0.491856E-12    -0.196692E+03    -0.206621E-02     0.100511E+09     0.267027E-06     0.188266E-02     0.104284E-05
   -0.465116E-13     0.279070E-04    -0.568710E-12    -0.196692E+03    -0.215531E-02     0.100511E+09     0.221159E-06     0.192363E-02     0.827540E-06
   -0.464997E-13     0.278998E-04    -0.648426E-12    -0.196692E+03    -0.222335E-02     0.100511E+09     0.165713E-06     0.194762E-02     0.600563E-06
   -0.464878E-13     0.278927E-04    -0.730218E-12    -0.196692E+03    -0.226933E-02     0.100511E+09     0.102910E-06     0.195870E-02     0.364719E-06
   -0.464758E-13     0.278855E-04    -0.813270E-12    -0.196692E+03    -0.229256E-02     0.100511E+09     0.353432E-07     0.196170E-02     0.122940E-06
   -0.464639E-13     0.278784E-04    -0.896746E-12    -0.196692E+03    -0.229262E-02     0.100511E+09     0.341347E-07     0.196193E-02     0.121747E-06
   -0.464520E-13     0.278712E-04    -0.979800E-12    -0.196692E+03    -0.226937E-02     0.100511E+09     0.102551E-06     0.196494E-02     0.366264E-06
   -0.464401E-13     0.278640E-04    -0.106159E-11    -0.196692E+03    -0.222298E-02     0.100511E+09     0.166955E-06     0.197623E-02     0.607518E-06
   -0.464281E-13     0.278569E-04    -0.114127E-11    -0.196692E+03    -0.215390E-02     0.100511E+09     0.224560E-06     0.200096E-02     0.842439E-06
   -0.464162E-13     0.278497E-04    -0.121804E-11    -0.196692E+03    -0.206289E-02     0.100511E+09     0.272877E-06     0.204373E-02     0.106802E-05
   -0.464043E-13     0.278426E-04    -0.129111E-11    -0.196692E+03    -0.195096E-02     0.100511E+09     0.309845E-06     0.210828E-02     0.128135E-05
   -0.463924E-13     0.278354E-04    -0.135975E-11    -0.196692E+03    -0.181943E-02     0.100511E+09     0.333924E-06     0.219734E-02     0.147968E-05
   -0.463804E-13     0.278283E-04    -0.142327E-11    -0.196692E+03    -0.166984E-02     0.100511E+09     0.344182E-06     0.231246E-02     0.166039E-05
   -0.463685E-13     0.278211E-04    -0.148104E-11    -0.196692E+03    -0.150398E-02     0.100511E+09     0.340336E-06     0.245392E-02     0.182112E-05
   -0.463566E-13     0.278140E-04    -0.153252E-11    -0.196692E+03    -0.132386E-02     0.100511E+09     0.322773E-06     0.262071E-02     0.195971E-05
   -0.463447E-13     0.278068E-04    -0.157722E-11    -0.196692E+03    -0.113168E-02     0.100511E+09     0.292530E-06     0.281055E-02     0.207429E-05
   -0.463327E-13     0.277996E-04    -0.161474E-11    -0.196692E+03    -0.929804E-03     0.100511E+09     0.251249E-06     0.302001E-02     0.216328E-05
   -0.463208E-13     0.277925E-04    -0.164477E-11    -0.196692E+03    -0.720728E-03     0.100511E+09     0.201093E-06     0.324465E-02     0.222540E-05
   -0.463089E-13     0.277853E-04    -0.166711E-11    -0.196692E+03    -0.507059E-03     0.100511E+09     0.144641E-06     0.347927E-02     0.225972E-05
   -0.462969E-13     0.277782E-04    -0.168164E-11    -0.196692E+03    -0.291471E-03     0.100511E+09     0.847613E-07     0.371811E-02     0.226566E-05
   -0.462850E-13     0.277710E-04    -0.168832E-11    -0.196692E+03    -0.766820E-04     0.100511E+09     0.244662E-07     0.395518E-02     0.224296E-05
   -0.462731E-13     0.277639E-04    -0.168725E-11    -0.196692E+03     0.134587E-03     0.100511E+09     0.332378E-07     0.418456E-02     0.219177E-05
   -0.462612E-13     0.277567E-04    -0.167860E-11    -0.196692E+03     0.339645E-03     0.100511E+09     0.855025E-07     0.440066E-02     0.211257E-05
   -0.462492E-13     0.277495E-04    -0.166264E-11    -0.196692E+03     0.535862E-03     0.100511E+09     0.129783E-06     0.459855E-02     0.200621E-05
   -0.462373E-13     0.277424E-04    -0.163974E-11    -0.196692E+03     0.720707E-03     0.100511E+09     0.163970E-06     0.477420E-02     0.187387E-05
   -0.462254E-13     0.277352E-04    -0.161036E-11    -0.196692E+03     0.891779E-03     0.100511E+09     0.186494E-06     0.492468E-02     0.171710E-05
